==> results/sacCer3/10M/R500/Reb1/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	824
Extended-Tap	326

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_500	N/A	194	0.0
REB1|chr2:334386-336818	RANDOM_SEQ_500	N-term	81	5.354569720231836e-149
REB1|chr2:334386-336818	RANDOM_SEQ_500	C-term	79	1.6389930264772545e-144
chr2:334063-334135	RANDOM_SEQ_500	N/A	25	1.442755128664606e-72
RPS11B-Cterm|chr2:333812-334062	RANDOM_SEQ_500	N/A	3	1.7020577071000305e-05

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	826
Extended-Tap	328

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_500	N/A	177	0.0
REB1|chr2:334386-336818	RANDOM_SEQ_500	N-term	83	2.218306015535255e-153
REB1|chr2:334386-336818	RANDOM_SEQ_500	C-term	72	7.03184000652479e-129
chr2:334063-334135	RANDOM_SEQ_500	N/A	17	5.630453284715974e-47
RPS11B-Cterm|chr2:333812-334062	RANDOM_SEQ_500	N/A	1	0.04635324838554666

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	851
Extended-Tap	341

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_500	N/A	187	0.0
REB1|chr2:334386-336818	RANDOM_SEQ_500	N-term	86	5.680518443744858e-159
REB1|chr2:334386-336818	RANDOM_SEQ_500	C-term	76	1.1991333101406297e-136
chr2:334063-334135	RANDOM_SEQ_500	N/A	14	1.41507642602372e-37
RPS11B-Cterm|chr2:333812-334062	RANDOM_SEQ_500	N/A	2	0.0011631536928997206

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	797
Extended-Tap	336

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_500	N/A	166	0.0
REB1|chr2:334386-336818	RANDOM_SEQ_500	C-term	95	1.400863295307852e-181
REB1|chr2:334386-336818	RANDOM_SEQ_500	N-term	83	4.871590623617636e-154
chr2:334063-334135	RANDOM_SEQ_500	N/A	20	1.4564370095840238e-56
RPS11B-Cterm|chr2:333812-334062	RANDOM_SEQ_500	N/A	5	1.7612151099461069e-09

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_103_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	824
Extended-Tap	350

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_500	N/A	180	0.0
REB1|chr2:334386-336818	RANDOM_SEQ_500	C-term	104	4.504914082732278e-201
REB1|chr2:334386-336818	RANDOM_SEQ_500	N-term	86	1.5460160875414542e-159
chr2:334063-334135	RANDOM_SEQ_500	N/A	13	1.151558185825616e-34
RPS11B-Cterm|chr2:333812-334062	RANDOM_SEQ_500	N/A	1	0.047137361578012786

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_104_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	753
Extended-Tap	309

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_500	N/A	172	0.0
