==> results/sacCer3/10M/R50/Reb1/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	346
RANDOM_SEQ_50	105

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_50	N/A	33	8.085356111100095e-95
REB1|chr2:334386-336818	RANDOM_SEQ_50	C-term	35	7.5735567905605e-67
chr2:334063-334135	RANDOM_SEQ_50	N/A	13	4.6090871253764736e-40
REB1|chr2:334386-336818	RANDOM_SEQ_50	N-term	20	4.5952464784404135e-34
RPS11B-Cterm|chr2:333812-334062	RANDOM_SEQ_50	N/A	4	4.85972555135323e-09

==> results/sacCer3/10M/R50/Reb1/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	330
RANDOM_SEQ_50	98

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_50	N/A	34	7.447888343033743e-99
REB1|chr2:334386-336818	RANDOM_SEQ_50	N-term	28	9.604858023888681e-52
REB1|chr2:334386-336818	RANDOM_SEQ_50	C-term	24	5.489053091374927e-43
chr2:334063-334135	RANDOM_SEQ_50	N/A	8	1.0766796694406504e-23
RPS11B-Cterm|chr2:333812-334062	RANDOM_SEQ_50	N/A	4	3.944655828467639e-09

==> results/sacCer3/10M/R50/Reb1/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	339
RANDOM_SEQ_50	73

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_50	N/A	31	1.5058018318426318e-89
REB1|chr2:334386-336818	RANDOM_SEQ_50	N-term	19	9.278297257779931e-33
chr2:334063-334135	RANDOM_SEQ_50	N/A	9	4.3051018123235764e-27
REB1|chr2:334386-336818	RANDOM_SEQ_50	C-term	13	9.034807411442584e-21
RPS11B-Cterm|chr2:333812-334062	RANDOM_SEQ_50	N/A	1	0.01680206756262119

==> results/sacCer3/10M/R50/Reb1/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	368
RANDOM_SEQ_50	64

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_50	N/A	19	4.467218407740675e-51
REB1|chr2:334386-336818	RANDOM_SEQ_50	C-term	20	1.957736931923869e-34
