==> results/sacCer3/10M/R100/Gcn5/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	348
RANDOM_SEQ_100	136

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
GCN5-Cterm|chr7:998188-998438		N/A	55	2.147138728347819e-167
PUP2-Cterm|chr7:998108-998358		N/A	40	1.094253070561363e-116
GCN5|chr7:996869-998188		N-term	37	4.012186241639728e-80
GCN5|chr7:996869-998188		C-term	30	1.477161522068914e-62
PUP2|chr7:998358-999140		N-term	23	6.733772076524904e-51
PUP2|chr7:998358-999140		C-term	16	2.2928183469244634e-33

==> results/sacCer3/10M/R100/Gcn5/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	299
RANDOM_SEQ_100	141

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
GCN5-Cterm|chr7:998188-998438		N/A	66	1.8087248490357026e-208
PUP2-Cterm|chr7:998108-998358		N/A	46	1.2613242314002603e-138
GCN5|chr7:996869-998188		N-term	33	2.2722714880811e-71
GCN5|chr7:996869-998188		C-term	31	2.6322645639518733e-66
PUP2|chr7:998358-999140		C-term	23	7.56284157408541e-52
PUP2|chr7:998358-999140		N-term	14	3.7587008446713335e-29

==> results/sacCer3/10M/R100/Gcn5/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	331
RANDOM_SEQ_100	149

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
GCN5-Cterm|chr7:998188-998438		N/A	59	1.891847502218535e-181
PUP2-Cterm|chr7:998108-998358		N/A	39	1.5911208527930627e-113
GCN5|chr7:996869-998188		C-term	39	2.1623647798034813e-85
GCN5|chr7:996869-998188		N-term	35	3.62691972919826e-75
PUP2|chr7:998358-999140		C-term	26	8.402449237077675e-59
PUP2|chr7:998358-999140		N-term	18	2.5032334676445545e-38

==> results/sacCer3/10M/R100/Gcn5/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	344
RANDOM_SEQ_100	149

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
GCN5-Cterm|chr7:998188-998438		N/A	58	2.6622841771404617e-177
PUP2-Cterm|chr7:998108-998358		N/A	47	1.0160243875372967e-139
GCN5|chr7:996869-998188		N-term	41	4.2664306304053105e-90
GCN5|chr7:996869-998188		C-term	38	2.228940704618761e-82
PUP2|chr7:998358-999140		C-term	20	4.279575616553006e-43
PUP2|chr7:998358-999140		N-term	13	4.050144355681745e-26

==> results/sacCer3/10M/R100/Gcn5/ID/Simulation_103_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	310
RANDOM_SEQ_100	163

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
GCN5-Cterm|chr7:998188-998438		N/A	60	2.5789040464392976e-185
PUP2-Cterm|chr7:998108-998358		N/A	45	8.294372029858249e-134
GCN5|chr7:996869-998188		C-term	44	1.06728255627308e-98
GCN5|chr7:996869-998188		N-term	38	4.640061142113327e-83
PUP2|chr7:998358-999140		N-term	26	5.740034276771368e-59
PUP2|chr7:998358-999140		C-term	23	3.97407371735183e-51

