==> results/sacCer3/10M/R50/Spt4/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	353
RANDOM_SEQ_50	68

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	28	1.5281060254817043e-79
COX18-Promoter|chr7:617278-617528		N/A	28	1.5281060254817043e-79
SPT4|chr7:617516-617824		N-term	12	1.8146393621450168e-29
SPT4|chr7:617516-617824		C-term	11	1.0207959371346795e-26
COX18|chr7:616328-617278		C-term	6	1.06517819283469e-10
COX18|chr7:616328-617278		N-term	6	1.06517819283469e-10
SPT4-Promoter|chr7:617824-618074		N/A	4	3.6937065152393877e-09
VHT1-Cterm|chr7:617827-618077		N/A	3	8.540378949133691e-07

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	322
RANDOM_SEQ_50	63

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	29	6.839129425380293e-84
COX18-Promoter|chr7:617278-617528		N/A	24	9.791092234312486e-68
SPT4|chr7:617516-617824		N-term	13	9.332415309943583e-33
SPT4|chr7:617516-617824		C-term	9	1.105773671134318e-21
COX18|chr7:616328-617278		N-term	7	5.374875043587319e-13
COX18|chr7:616328-617278		C-term	6	6.260170849852777e-11
SPT4-Promoter|chr7:617824-618074		N/A	4	2.586372347430614e-09
VHT1-Cterm|chr7:617827-618077		N/A	4	2.586372347430614e-09

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	319
RANDOM_SEQ_50	77

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	28	2.7552851695623415e-80
COX18-Promoter|chr7:617278-617528		N/A	27	4.736849248064415e-77
SPT4|chr7:617516-617824		C-term	20	4.50895333605067e-53
SPT4|chr7:617516-617824		N-term	14	1.9280470293559844e-35
COX18|chr7:616328-617278		N-term	12	6.1973795697276465e-24
VHT1-Cterm|chr7:617827-618077		N/A	2	0.0001311981612098709
SPT4-Promoter|chr7:617824-618074		N/A	2	0.0001311981612098709
COX18|chr7:616328-617278		C-term	2	0.001837954111555818

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	299
RANDOM_SEQ_50	72

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	26	1.4424861924942967e-74
COX18-Promoter|chr7:617278-617528		N/A	24	4.027147428846015e-68
SPT4|chr7:617516-617824		N-term	17	1.2614879199018332e-44
SPT4|chr7:617516-617824		C-term	15	9.709639191007761e-39
COX18|chr7:616328-617278		N-term	9	1.9263338212229747e-17
COX18|chr7:616328-617278		C-term	6	5.0220225408400306e-11
SPT4-Promoter|chr7:617824-618074		N/A	1	0.015142744813236802
VHT1-Cterm|chr7:617827-618077		N/A	1	0.015142744813236802

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_103_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	332
RANDOM_SEQ_50	67

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	23	3.372652334461689e-64
COX18-Promoter|chr7:617278-617528		N/A	20	8.109670133886617e-55
SPT4|chr7:617516-617824		C-term	20	5.242807583125094e-53
SPT4|chr7:617516-617824		N-term	10	3.080995764095653e-24
COX18|chr7:616328-617278		C-term	9	3.6916620203045545e-17
COX18|chr7:616328-617278		N-term	8	5.328047820184582e-15

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_104_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	334
RANDOM_SEQ_50	62

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	22	4.004337267187222e-61
COX18-Promoter|chr7:617278-617528		N/A	20	6.974331391294021e-55
SPT4|chr7:617516-617824		C-term	16	3.2344306382074785e-41
SPT4|chr7:617516-617824		N-term	14	1.9280470293559844e-35
COX18|chr7:616328-617278		N-term	6	7.402071411433313e-11
SPT4-Promoter|chr7:617824-618074		N/A	4	2.8938218372904373e-09
VHT1-Cterm|chr7:617827-618077		N/A	3	7.112970995965935e-07
COX18|chr7:616328-617278		C-term	2	0.001837954111555818

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_105_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	335
RANDOM_SEQ_50	77

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	34	2.0404978614908696e-99
COX18-Promoter|chr7:617278-617528		N/A	31	1.5058018318426318e-89
SPT4|chr7:617516-617824		N-term	15	4.668210758195769e-38
SPT4|chr7:617516-617824		C-term	13	2.2494390431180637e-32
COX18|chr7:616328-617278		C-term	10	3.165768075643011e-19
COX18|chr7:616328-617278		N-term	7	8.606705910294487e-13
VHT1-Cterm|chr7:617827-618077		N/A	1	0.01680206756262119
SPT4-Promoter|chr7:617824-618074		N/A	1	0.01680206756262119

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_106_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	310
RANDOM_SEQ_50	76

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	31	1.9981356784557504e-90
COX18-Promoter|chr7:617278-617528		N/A	28	1.3468663325879097e-80
SPT4|chr7:617516-617824		N-term	16	2.1492740691174932e-41
SPT4|chr7:617516-617824		C-term	15	1.7582229010186647e-38
SPT4-Promoter|chr7:617824-618074		N/A	5	8.293016734639768e-12
VHT1-Cterm|chr7:617827-618077		N/A	5	8.293016734639768e-12
COX18|chr7:616328-617278		N-term	6	6.357516310604081e-11
COX18|chr7:616328-617278		C-term	6	6.357516310604081e-11

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_107_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	334
RANDOM_SEQ_50	60

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	26	6.884635657556687e-74
COX18-Promoter|chr7:617278-617528		N/A	25	1.1046336055670824e-70
SPT4|chr7:617516-617824		N-term	13	1.259671798353854e-32
SPT4|chr7:617516-617824		C-term	13	1.259671798353854e-32
COX18|chr7:616328-617278		N-term	5	7.008868343324889e-09
SPT4-Promoter|chr7:617824-618074		N/A	2	0.0001298833864563364
VHT1-Cterm|chr7:617827-618077		N/A	2	0.0001298833864563364
COX18|chr7:616328-617278		C-term	2	0.0018198130203475858

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_108_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	325
RANDOM_SEQ_50	61

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	23	1.5751981181438636e-64
COX18-Promoter|chr7:617278-617528		N/A	21	3.1625064393618933e-58
SPT4|chr7:617516-617824		N-term	15	1.7582229010186647e-38
SPT4|chr7:617516-617824		C-term	9	1.1318357719615745e-21
COX18|chr7:616328-617278		N-term	8	4.09605478447512e-15
COX18|chr7:616328-617278		C-term	6	6.357516310604081e-11
VHT1-Cterm|chr7:617827-618077		N/A	2	0.00012468979312806524
SPT4-Promoter|chr7:617824-618074		N/A	2	0.00012468979312806524

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_109_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	293
RANDOM_SEQ_50	63

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	24	1.4965511872248365e-68
COX18-Promoter|chr7:617278-617528		N/A	24	1.4965511872248365e-68
SPT4|chr7:617516-617824		N-term	15	5.2320815256674495e-39
SPT4|chr7:617516-617824		C-term	8	2.7305478594262103e-19
COX18|chr7:616328-617278		N-term	9	1.3317860608826781e-17
SPT4-Promoter|chr7:617824-618074		N/A	5	5.539522599279375e-12
VHT1-Cterm|chr7:617827-618077		N/A	4	1.8926151121389534e-09
COX18|chr7:616328-617278		C-term	3	2.75341574470813e-05

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_10_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	314
RANDOM_SEQ_50	68

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	33	3.38217992912752e-97
COX18-Promoter|chr7:617278-617528		N/A	31	1.446952341888165e-90
SPT4|chr7:617516-617824		N-term	17	2.0718663626377237e-44
SPT4|chr7:617516-617824		C-term	11	3.5106787647180406e-27
COX18|chr7:616328-617278		N-term	4	5.04677744082524e-07
COX18|chr7:616328-617278		C-term	4	5.04677744082524e-07
VHT1-Cterm|chr7:617827-618077		N/A	1	0.015588203645694841
SPT4-Promoter|chr7:617824-618074		N/A	1	0.015588203645694841

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_110_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	296
RANDOM_SEQ_50	66

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
COX18-Promoter|chr7:617278-617528		N/A	22	5.564580250863109e-62
SPT4-Cterm|chr7:617266-617516		N/A	22	5.564580250863109e-62
SPT4|chr7:617516-617824		C-term	15	6.720801316913736e-39
SPT4|chr7:617516-617824		N-term	14	5.4960819644107646e-36
COX18|chr7:616328-617278		C-term	6	4.3392034746248133e-11
SPT4-Promoter|chr7:617824-618074		N/A	4	2.023069992692196e-09
VHT1-Cterm|chr7:617827-618077		N/A	4	2.023069992692196e-09
COX18|chr7:616328-617278		N-term	5	4.608048878604865e-09

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_111_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	337
RANDOM_SEQ_50	60

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	19	8.984435323092995e-52
COX18-Promoter|chr7:617278-617528		N/A	18	1.0454759436687502e-48
SPT4|chr7:617516-617824		N-term	13	1.390007340025532e-32
SPT4|chr7:617516-617824		C-term	10	2.9302941856739834e-24
COX18|chr7:616328-617278		N-term	12	6.3868111013304154e-24
COX18|chr7:616328-617278		C-term	4	5.876380296347794e-07
VHT1-Cterm|chr7:617827-618077		N/A	3	7.166772441010271e-07
SPT4-Promoter|chr7:617824-618074		N/A	3	7.166772441010271e-07

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_112_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	326
RANDOM_SEQ_50	69

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	26	7.353359840683911e-74
COX18-Promoter|chr7:617278-617528		N/A	23	2.6754671344022495e-64
SPT4|chr7:617516-617824		N-term	16	3.1063501140327324e-41
SPT4|chr7:617516-617824		C-term	13	1.30180747269655e-32
COX18|chr7:616328-617278		C-term	8	4.918506076366797e-15
COX18|chr7:616328-617278		N-term	7	6.423822241414382e-13
VHT1-Cterm|chr7:617827-618077		N/A	2	0.00013053995521579553
SPT4-Promoter|chr7:617824-618074		N/A	2	0.00013053995521579553

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_113_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	338
RANDOM_SEQ_50	57

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	20	6.630688642024667e-55
COX18-Promoter|chr7:617278-617528		N/A	19	8.163035751230521e-52
SPT4|chr7:617516-617824		N-term	18	4.066532586905624e-47
SPT4|chr7:617516-617824		C-term	8	6.259913794694066e-19
COX18|chr7:616328-617278		N-term	7	6.423822241414382e-13
COX18|chr7:616328-617278		C-term	4	5.760293649586604e-07
VHT1-Cterm|chr7:617827-618077		N/A	1	0.016114395234995606
SPT4-Promoter|chr7:617824-618074		N/A	1	0.016114395234995606

==> results/sacCer3/10M/R50/Spt4/ID/Simulation_114_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	313
RANDOM_SEQ_50	62

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	25	3.213170508879301e-71
COX18-Promoter|chr7:617278-617528		N/A	24	5.208380167913109e-68
SPT4|chr7:617516-617824		N-term	15	1.1401853087549448e-38
COX18|chr7:616328-617278		N-term	11	6.620533552815691e-22
SPT4|chr7:617516-617824		C-term	6	6.435869070952987e-14
COX18|chr7:616328-617278		C-term	5	5.487774712241199e-09
VHT1-Cterm|chr7:617827-618077		N/A	1	0.015304753161242567
