==> results/sacCer3/10M/R50/Lge1/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	346
RANDOM_SEQ_50	57

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
LGE1-Promoter|chr16:454990-455240		N/A	20	9.898622257916696e-55
LGE1|chr16:453992-454990		C-term	15	1.4598090642728101e-30
LGE1|chr16:453992-454990		N-term	14	3.309420094714803e-28
chr16:455251-455501		N/A	8	1.3894414521269321e-19
chr16:455241-455251		N/A	1	0.0006627670612048427

==> results/sacCer3/10M/R50/Lge1/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	322
RANDOM_SEQ_50	68

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
LGE1-Promoter|chr16:454990-455240		N/A	28	1.7972873432948705e-80
LGE1|chr16:453992-454990		C-term	21	1.5781271090351026e-45
LGE1|chr16:453992-454990		N-term	13	4.581901673042361e-26
chr16:455251-455501		N/A	4	2.722921724271257e-09
chr16:455241-455251		N/A	2	2.0573733838492186e-07

==> results/sacCer3/10M/R50/Lge1/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	305
RANDOM_SEQ_50	66

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
LGE1-Promoter|chr16:454990-455240		N/A	18	3.092286334254709e-49
LGE1|chr16:453992-454990		N-term	21	5.5461564079092706e-46
LGE1|chr16:453992-454990		C-term	17	5.7869588465841904e-36
chr16:455251-455501		N/A	6	1.7263278218631462e-14
chr16:455241-455251		N/A	2	1.861833205721405e-07

==> results/sacCer3/10M/R50/Lge1/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	325
RANDOM_SEQ_50	70

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
LGE1-Promoter|chr16:454990-455240		N/A	29	1.4380593904969556e-83
LGE1|chr16:453992-454990		C-term	14	2.50271286125115e-28
LGE1|chr16:453992-454990		N-term	14	2.50271286125115e-28
chr16:455251-455501		N/A	9	2.1370464607082137e-22
chr16:455241-455251		N/A	4	7.424962028160969e-15

==> results/sacCer3/10M/R50/Lge1/ID/Simulation_103_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	346
RANDOM_SEQ_50	81

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
LGE1-Promoter|chr16:454990-455240		N/A	33	1.331747311471721e-95
LGE1|chr16:453992-454990		C-term	20	3.1520522345022847e-42
LGE1|chr16:453992-454990		N-term	18	2.437027971132725e-37
chr16:455251-455501		N/A	9	4.302485372507567e-22
chr16:455241-455251		N/A	1	0.0007022231983588389

==> results/sacCer3/10M/R50/Lge1/ID/Simulation_104_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	338
RANDOM_SEQ_50	72

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
LGE1-Promoter|chr16:454990-455240		N/A	26	1.936750518995027e-73
LGE1|chr16:453992-454990		N-term	19	4.167167713431166e-40
LGE1|chr16:453992-454990		C-term	19	4.167167713431166e-40
chr16:455251-455501		N/A	7	7.56331167088806e-17
chr16:455241-455251		N/A	1	0.0006742752621322679

==> results/sacCer3/10M/R50/Lge1/ID/Simulation_105_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	305
RANDOM_SEQ_50	66

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
LGE1-Promoter|chr16:454990-455240		N/A	21	1.3766325960936144e-58
chr16:455251-455501		N/A	13	3.8438963961736164e-34
LGE1|chr16:453992-454990		C-term	16	1.61508370863863e-33
LGE1|chr16:453992-454990		N-term	13	2.401162085284839e-26
chr16:455241-455251		N/A	1	0.0006101564549522805

==> results/sacCer3/10M/R50/Lge1/ID/Simulation_106_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	324
RANDOM_SEQ_50	57

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
LGE1-Promoter|chr16:454990-455240		N/A	24	7.621570948175353e-68
LGE1|chr16:453992-454990		C-term	13	3.387445328434902e-26
LGE1|chr16:453992-454990		N-term	11	1.3504739246633677e-21
chr16:455251-455501		N/A	7	4.531247881753705e-17
chr16:455241-455251		N/A	2	1.963532711979167e-07

==> results/sacCer3/10M/R50/Lge1/ID/Simulation_107_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	371
RANDOM_SEQ_50	64

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
LGE1-Promoter|chr16:454990-455240		N/A	26	9.015037616773553e-73
LGE1|chr16:453992-454990		C-term	21	1.551854296207255e-44
LGE1|chr16:453992-454990		N-term	13	1.8808645813585883e-25
chr16:455251-455501		N/A	4	4.208148880576635e-09

==> results/sacCer3/10M/R50/Lge1/ID/Simulation_108_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	341
RANDOM_SEQ_50	58

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
LGE1|chr16:453992-454990		N-term	23	2.157895045919793e-50
LGE1-Promoter|chr16:454990-455240		N/A	14	1.1588922541702299e-36
LGE1|chr16:453992-454990		C-term	17	1.9844339185927445e-35
chr16:455251-455501		N/A	4	2.9822206868877913e-09

==> results/sacCer3/10M/R50/Lge1/ID/Simulation_109_R1-ID.tab <==
