==> results/sacCer3/1M/R500/Spt4/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	88
Extended-Tap	27

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
COX18-Promoter|chr7:617278-617528		N/A	21	2.8919661387945636e-69
SPT4-Cterm|chr7:617266-617516		N/A	20	1.2840289671672628e-65
SPT4|chr7:617516-617824		C-term	10	1.2364887288208047e-29
SPT4|chr7:617516-617824		N-term	8	3.277448692662326e-23
COX18|chr7:616328-617278		C-term	1	0.017812477361009115
COX18|chr7:616328-617278		N-term	1	0.017812477361009115

==> results/sacCer3/1M/R500/Spt4/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	79
Extended-Tap	27

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
COX18-Promoter|chr7:617278-617528		N/A	12	9.797564084565936e-38
SPT4-Cterm|chr7:617266-617516		N/A	12	9.797564084565936e-38
SPT4|chr7:617516-617824		C-term	10	5.476063331546122e-30
SPT4|chr7:617516-617824		N-term	9	1.0195582716897872e-26
SPT4-Promoter|chr7:617824-618074		N/A	2	9.47544045430259e-06
VHT1-Cterm|chr7:617827-618077		N/A	2	9.47544045430259e-06
COX18|chr7:616328-617278		N-term	2	0.00013571737087313932

==> results/sacCer3/1M/R500/Spt4/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	74
Extended-Tap	35

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
COX18-Promoter|chr7:617278-617528		N/A	17	3.338967882202068e-55
SPT4-Cterm|chr7:617266-617516		N/A	16	1.266178189549525e-51
SPT4|chr7:617516-617824		N-term	9	1.3104840197596615e-26
SPT4|chr7:617516-617824		C-term	5	4.258977508634507e-14
COX18|chr7:616328-617278		N-term	4	3.461557037498991e-09
COX18|chr7:616328-617278		C-term	1	0.016891025320095312

==> results/sacCer3/1M/R500/Spt4/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	73
Extended-Tap	32

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	15	2.5796568565203236e-48
COX18-Promoter|chr7:617278-617528		N/A	15	2.5796568565203236e-48
SPT4|chr7:617516-617824		C-term	14	1.6612647919088382e-43
SPT4|chr7:617516-617824		N-term	8	1.5837536480165632e-23
COX18|chr7:616328-617278		N-term	3	7.275184491596503e-07
COX18|chr7:616328-617278		C-term	1	0.016276243747168507

==> results/sacCer3/1M/R500/Spt4/ID/Simulation_103_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	91
Extended-Tap	29

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	16	5.893513989295085e-51
COX18-Promoter|chr7:617278-617528		N/A	13	1.6472152260327104e-40
SPT4|chr7:617516-617824		C-term	7	6.059702670252482e-20
SPT4|chr7:617516-617824		N-term	6	6.976178184757561e-17
COX18|chr7:616328-617278		N-term	3	1.0840690216408944e-06
COX18|chr7:616328-617278		C-term	2	0.0001736815298607741

==> results/sacCer3/1M/R500/Spt4/ID/Simulation_104_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	85
Extended-Tap	33

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
