==> results/sacCer3/10M/R100/Spt4/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	351
RANDOM_SEQ_100	134

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
COX18-Promoter|chr7:617278-617528		N/A	53	1.7952968760747025e-160
SPT4-Cterm|chr7:617266-617516		N/A	53	1.7952968760747025e-160
SPT4|chr7:617516-617824		N-term	35	4.388584887727005e-97
SPT4|chr7:617516-617824		C-term	33	8.647426880976847e-91
COX18|chr7:616328-617278		N-term	8	2.527630781143438e-14
COX18|chr7:616328-617278		C-term	4	1.294635428082677e-06
SPT4-Promoter|chr7:617824-618074		N/A	3	1.3031652940846831e-06
VHT1-Cterm|chr7:617827-618077		N/A	1	0.01974955431902369

==> results/sacCer3/10M/R100/Spt4/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	282
RANDOM_SEQ_100	128

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	56	7.055613311094803e-175
COX18-Promoter|chr7:617278-617528		N/A	52	7.692373150367799e-161
SPT4|chr7:617516-617824		C-term	31	8.308494532265812e-87
SPT4|chr7:617516-617824		N-term	26	4.3777713461733475e-71
COX18|chr7:616328-617278		N-term	9	4.7073225922203486e-17
COX18|chr7:616328-617278		C-term	8	6.611639733022523e-15
VHT1-Cterm|chr7:617827-618077		N/A	3	7.890956648487819e-07
SPT4-Promoter|chr7:617824-618074		N/A	3	7.890956648487819e-07

==> results/sacCer3/10M/R100/Spt4/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	330
RANDOM_SEQ_100	155

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SPT4-Cterm|chr7:617266-617516		N/A	61	3.789731613978327e-188
COX18-Promoter|chr7:617278-617528		N/A	59	3.4859920273628516e-181
SPT4|chr7:617516-617824		N-term	42	1.747128780555824e-119
SPT4|chr7:617516-617824		C-term	26	3.4395971232626584e-69
COX18|chr7:616328-617278		N-term	14	2.1977831438009114e-27
COX18|chr7:616328-617278		C-term	9	2.110106124479689e-16
SPT4-Promoter|chr7:617824-618074		N/A	5	2.588271410220262e-11
VHT1-Cterm|chr7:617827-618077		N/A	5	2.588271410220262e-11

==> results/sacCer3/10M/R100/Spt4/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
Extended-Tap	338
RANDOM_SEQ_100	162

