==> results/mix_yeast/1M/30_Rap1_Reb1/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	74
Extended-Tap	47

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_500	N/A	15	2.1638005207388368e-47
REB1|chr2:334386-336818	RANDOM_SEQ_500	C-term	8	7.129265184918624e-16
REB1|chr2:334386-336818	RANDOM_SEQ_500	N-term	5	2.128393932594984e-09
RAP1-Promoter|chr14:241439-241689	RANDOM_SEQ_500	N/A	3	2.0464616879452357e-08
RAP1|chr14:241689-244172	RANDOM_SEQ_500	N-term	3	1.939345258584112e-05
RAP1|chr14:241689-244172	RANDOM_SEQ_500	C-term	2	0.0011819874652803416
chr2:334063-334135	RANDOM_SEQ_500	N/A	1	0.001432209363291341
chr14:241251-241438	RANDOM_SEQ_500	N/A	1	0.0037155126107841353

==> results/mix_yeast/1M/30_Rap1_Reb1/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	72
Extended-Tap	38

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_500	N/A	12	1.5278773914080113e-37
REB1|chr2:334386-336818	RANDOM_SEQ_500	N-term	7	6.10554129005169e-14
RAP1-Promoter|chr14:241439-241689	RANDOM_SEQ_500	N/A	4	1.7391934988523215e-11
REB1|chr2:334386-336818	RANDOM_SEQ_500	C-term	4	1.509153902679715e-07
RAP1|chr14:241689-244172	RANDOM_SEQ_500	C-term	2	0.000979768166428087
RAP1|chr14:241689-244172	RANDOM_SEQ_500	N-term	1	0.04393884175373403

==> results/mix_yeast/1M/30_Rap1_Reb1/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	91
Extended-Tap	34

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386	RANDOM_SEQ_500	N/A	12	7.079922640962105e-37
REB1|chr2:334386-336818	RANDOM_SEQ_500	N-term	10	2.565967716018923e-20
REB1|chr2:334386-336818	RANDOM_SEQ_500	C-term	7	1.485823814309444e-13
RAP1-Promoter|chr14:241439-241689	RANDOM_SEQ_500	N/A	4	2.898687875022662e-11
RAP1|chr14:241689-244172	RANDOM_SEQ_500	N-term	4	2.7190039958233765e-07
chr2:334063-334135	RANDOM_SEQ_500	N/A	2	1.0950300151320194e-06
chr14:241251-241438	RANDOM_SEQ_500	N/A	1	0.0038381034655389323
RAP1|chr14:241689-244172	RANDOM_SEQ_500	C-term	1	0.04977898686580759

