==> results/sacCer3/10M/R500/Reb1/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	789
Extended-Tap	360

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	189	0.0
REB1|chr2:334386-336818		C-term	86	2.4525852982207808e-160
REB1|chr2:334386-336818		N-term	70	1.2467678586404678e-124
chr2:334063-334135		N/A	10	5.927203371297472e-26

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	781
Extended-Tap	317

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	200	0.0
REB1|chr2:334386-336818		C-term	93	3.33563238917295e-178
REB1|chr2:334386-336818		N-term	68	1.3268589802106743e-121
chr2:334063-334135		N/A	13	4.828608633827865e-35
RPS11B-Cterm|chr2:333812-334062		N/A	2	0.0009894735823647743

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	746
Extended-Tap	329

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	152	0.0
REB1|chr2:334386-336818		N-term	94	2.150741409563695e-181
REB1|chr2:334386-336818		C-term	87	4.075119673626739e-165
chr2:334063-334135		N/A	13	3.6679206910712276e-35
RPS11B-Cterm|chr2:333812-334062		N/A	1	0.04324968805497649

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	804
Extended-Tap	349

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	176	0.0
REB1|chr2:334386-336818		N-term	95	7.325939520950405e-181
REB1|chr2:334386-336818		C-term	82	3.715617297431651e-151
chr2:334063-334135		N/A	13	9.10939742138342e-35
RPS11B-Cterm|chr2:333812-334062		N/A	2	0.0010894460812989224

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_103_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	767
Extended-Tap	348

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	163	0.0
REB1|chr2:334386-336818		C-term	88	4.8811557673003273e-166
REB1|chr2:334386-336818		N-term	81	4.44166027331347e-150
chr2:334063-334135		N/A	22	3.9926005299177416e-63

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_104_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	834
Extended-Tap	296

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	159	0.0
REB1|chr2:334386-336818		N-term	86	5.890460079128017e-161
REB1|chr2:334386-336818		C-term	81	1.3032526433976538e-149
chr2:334063-334135		N/A	15	5.982035383098711e-41
RPS11B-Cterm|chr2:333812-334062		N/A	1	0.045411460779418954

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_105_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	789
Extended-Tap	337

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	158	0.0
REB1|chr2:334386-336818		N-term	76	1.622773250446507e-138
REB1|chr2:334386-336818		C-term	76	1.622773250446507e-138
chr2:334063-334135		N/A	14	6.379539104429862e-38
RPS11B-Cterm|chr2:333812-334062		N/A	4	1.8468186387069017e-07

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_106_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	801
Extended-Tap	344

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	183	0.0
REB1|chr2:334386-336818		N-term	83	1.1624078961292635e-153
REB1|chr2:334386-336818		C-term	83	1.1624078961292635e-153
chr2:334063-334135		N/A	17	4.929287859750972e-47
RPS11B-Cterm|chr2:333812-334062		N/A	1	0.04600018696825636

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_107_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	824
Extended-Tap	300

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	176	0.0
REB1|chr2:334386-336818		N-term	91	1.2311787594948428e-172
REB1|chr2:334386-336818		C-term	82	4.654835251337942e-152
chr2:334063-334135		N/A	6	7.632683475823244e-15
RPS11B-Cterm|chr2:333812-334062		N/A	1	0.04517586858938578

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_108_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	824
Extended-Tap	306

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	164	0.0
REB1|chr2:334386-336818		C-term	92	9.797981360040552e-175
REB1|chr2:334386-336818		N-term	67	1.3896536572339577e-118
chr2:334063-334135		N/A	17	3.940048876167067e-47
RPS11B-Cterm|chr2:333812-334062		N/A	1	0.045411460779418954

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_109_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	807
Extended-Tap	309

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	181	0.0
REB1|chr2:334386-336818		C-term	100	6.5893175961678e-194
REB1|chr2:334386-336818		N-term	85	3.9050562993593316e-159
chr2:334063-334135		N/A	13	5.963943487853252e-35

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_10_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	798
Extended-Tap	331

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	170	0.0
REB1|chr2:334386-336818		N-term	90	3.707240520407302e-170
REB1|chr2:334386-336818		C-term	88	1.4553538476661032e-165
chr2:334063-334135		N/A	14	6.621426933488117e-38

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_110_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	843
Extended-Tap	347

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	167	0.0
REB1|chr2:334386-336818		C-term	95	1.45081280281441e-179
REB1|chr2:334386-336818		N-term	87	2.692819942454152e-161
chr2:334063-334135		N/A	17	9.487630500518883e-47

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_111_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	764
Extended-Tap	342

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	168	0.0
REB1|chr2:334386-336818		C-term	102	5.111952083375437e-199
REB1|chr2:334386-336818		N-term	69	1.3896122557729536e-123
chr2:334063-334135		N/A	14	4.965082828941777e-38
RPS11B-Cterm|chr2:333812-334062		N/A	2	0.0010037253100479773

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_112_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	831
Extended-Tap	294

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	183	0.0
REB1|chr2:334386-336818		N-term	92	6.528609150543258e-175
REB1|chr2:334386-336818		C-term	88	1.0666420997202941e-165
chr2:334063-334135		N/A	20	1.2641107117485157e-56
RPS11B-Cterm|chr2:333812-334062		N/A	3	1.5946759636056304e-05

==> results/sacCer3/10M/R500/Reb1/ID/Simulation_113_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	869
Extended-Tap	346

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
REB1-Cterm|chr2:334136-334386		N/A	168	0.0
