==> results/mix_human/50M/10_CTCF_POLR2H/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	17
3xFLAG	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	2	6.761691237897428e-11
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	2	6.761691237897428e-11
chr22:39962001-39963001	3xFLAG	N/A	1	1.1628988806827685e-05
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	N-term	1	8.001633577632423e-05
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	N-term	1	0.00017983881371640663

==> results/mix_human/50M/10_CTCF_POLR2H/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	19

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	8	1.2784352418943398e-44
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	7	8.331882707342039e-39
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	C-term	5	3.582347637710103e-23
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	N-term	3	1.1401895028834203e-12
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	C-term	2	1.8018647788985376e-08
AASS|chr7:121713598-121784344	RANDOM_SEQ_500	C-term	2	3.7685432862753354e-07
chr8:115439001-115440001	RANDOM_SEQ_500	N/A	1	1.227503977540735e-05
chr17:60993001-60994001	RANDOM_SEQ_500	N/A	1	1.227503977540735e-05

==> results/mix_human/50M/10_CTCF_POLR2H/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	11
3xFLAG	4

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	4	3.6748318880287077e-22
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	4	3.6748318880287077e-22
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	N-term	3	4.9415609697671716e-14
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	N-term	3	5.610574977228441e-13
chr5:145960001-145961001	3xFLAG	N/A	2	4.695623698587706e-11
chr3:116350001-116351001	RANDOM_SEQ_500	N/A	1	9.690833397022897e-06
PLSCR4|chr3:145910122-145968966	3xFLAG	N-term	1	0.0005700876017928104

==> results/mix_human/50M/10_CTCF_POLR2H/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	15
3xFLAG	2
LAP-tag	2

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	4	9.459882051778601e-22
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	2	7.533863380969095e-11
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	C-term	2	3.5669729665711688e-09
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	C-term	2	1.8018647788985376e-08
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	N-term	2	1.8018647788985376e-08
HHIPL1-Promoter|chr14:100069834-100070834	LAP-tag	N/A	1	1.227503977540735e-05
chr3:116350001-116351001	RANDOM_SEQ_500	N/A	1	1.227503977540735e-05
chr20:58017001-58018001	RANDOM_SEQ_500	N/A	1	1.227503977540735e-05
chr19:23031001-23032001	LAP-tag	N/A	1	1.227503977540735e-05
AASS|chr7:121713598-121784344	RANDOM_SEQ_500	N-term	1	0.0008680383304437365
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	1	0.0009420148134496657
CCDC85C|chr14:99977603-100070727	LAP-tag	C-term	1	0.0011424547210387892
SYNRG|chr17:35874900-35969486	3xFLAG	C-term	1	0.0011603802757456593
PCDH15|chr10:55562531-56561051	RANDOM_SEQ_500	C-term	1	0.012182137518591539

==> results/mix_human/50M/10_CTCF_POLR2H/ID/Simulation_103_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	28
3xFLAG	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	6	6.007298188095415e-32
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	6	6.007298188095415e-32
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	N-term	4	2.936667789699687e-16
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	C-term	3	3.5707327374292017e-13
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	N-term	1	0.00012891205570279683
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	1	0.0014374555989994059

==> results/mix_human/50M/10_CTCF_POLR2H/ID/Simulation_104_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	13
3xFLAG	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	2	4.090414051030041e-11
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	C-term	2	9.783303618226346e-09
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	1	9.044780758915346e-06
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	N-term	1	6.223548115637795e-05
PLSCR4|chr3:145910122-145968966	3xFLAG	C-term	1	0.0005320918748306544
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	1	0.0006942022477008914
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	1	0.0006942022477008914

==> results/mix_human/50M/10_CTCF_POLR2H/ID/Simulation_105_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	16

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	5	9.834992680192145e-28
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	C-term	4	1.0664289348534283e-18
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	3	1.840857308823253e-16
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	N-term	3	6.809091995219228e-13
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	2	3.147731841958441e-07
chr3:116350001-116351001	RANDOM_SEQ_500	N/A	1	1.033688561769177e-05
chr3:116349001-116350001	RANDOM_SEQ_500	N/A	1	1.033688561769177e-05
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	N-term	1	7.112594798897246e-05

==> results/mix_human/50M/10_CTCF_POLR2H/ID/Simulation_106_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	13

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	7	5.848885108515371e-40
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	N-term	5	5.371901850180457e-24
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	2	3.5269424540339936e-11
chr20:58017001-58018001	RANDOM_SEQ_500	N/A	1	8.398727703479325e-06
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	C-term	1	5.7790218097830534e-05
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	N-term	1	0.0001298868321145742
AASS|chr7:121713598-121784344	RANDOM_SEQ_500	N-term	1	0.000594002395967512
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	1	0.0006446323587624045

==> results/mix_human/50M/10_CTCF_POLR2H/ID/Simulation_107_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	23
3xFLAG	2

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	4	2.8355001130668452e-21
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	3	7.022272511053511e-16
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	N-term	2	6.175397364104458e-09
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	N-term	2	3.1194473133366876e-08
chr17:60993001-60994001	RANDOM_SEQ_500	N/A	1	1.615133682143532e-05
chr3:116350001-116351001	RANDOM_SEQ_500	N/A	1	1.615133682143532e-05
chr20:58017001-58018001	RANDOM_SEQ_500	N/A	1	1.615133682143532e-05
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	C-term	1	0.0002497673955054436
SYNRG|chr17:35874900-35969486	3xFLAG	N-term	1	0.0015265363381205114

==> results/mix_human/50M/10_CTCF_POLR2H/ID/Simulation_108_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	15
3xFLAG	2
LAP-tag	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	3	2.6210610236936744e-16
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	N-term	2	1.6171968973629552e-08
AASS|chr7:121713598-121784344	RANDOM_SEQ_500	C-term	2	3.38239675278456e-07
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	1	1.1628988806827685e-05
chr19:23031001-23032001	LAP-tag	N/A	1	1.1628988806827685e-05
chr12:39893001-39894001	RANDOM_SEQ_500	N/A	1	1.1628988806827685e-05
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	N-term	1	8.001633577632423e-05
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	C-term	1	0.00017983881371640663

==> results/mix_human/50M/10_CTCF_POLR2H/ID/Simulation_109_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	16

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	2	5.34258241804085e-11
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	1	1.033688561769177e-05
chr17:60993001-60994001	RANDOM_SEQ_500	N/A	1	1.033688561769177e-05
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	N-term	1	7.112594798897246e-05
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	C-term	1	0.00015985832054553177
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	N-term	1	0.00015985832054553177

==> results/mix_human/50M/10_CTCF_POLR2H/ID/Simulation_10_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	19
3xFLAG	3
LAP-tag	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	4	2.0313349438017836e-21
