==> results/mix_human/50M/90_CTCF_POLR2H/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	14
3xFLAG	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	2	2.766652671110432e-07
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	2	2.766652671110432e-07
chr20:58017001-58018001	RANDOM_SEQ_500	N/A	1	9.690833397022897e-06
AASS|chr7:121713598-121784344	RANDOM_SEQ_500	C-term	1	0.0006853560576568197
SYNRG|chr17:35874900-35969486	3xFLAG	C-term	1	0.0009162016398471774

==> results/mix_human/50M/90_CTCF_POLR2H/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	12
3xFLAG	1
LAP-tag	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	4	9.683545071649433e-15
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	4	9.683545071649433e-15
HHIPL1-Promoter|chr14:100069834-100070834	LAP-tag	N/A	1	9.044780758915346e-06
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	1	9.044780758915346e-06
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	1	9.044780758915346e-06
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	C-term	1	6.223548115637795e-05
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	N-term	1	0.00013987742808286742
CCDC85C|chr14:99977603-100070727	LAP-tag	C-term	1	0.0008419353459357016

==> results/mix_human/50M/90_CTCF_POLR2H/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	7
3xFLAG	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	2	7.871411606013379e-08
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	2	7.871411606013379e-08
POLR2H-Promoter|chr3:184078502-184079502	RANDOM_SEQ_500	N/A	1	5.168456165344415e-06
CLCN2|chr3:184063973-184079439	RANDOM_SEQ_500	N-term	1	7.993235486341017e-05
SYNRG|chr17:35874900-35969486	3xFLAG	N-term	1	0.0004887453832353803

==> results/mix_human/50M/90_CTCF_POLR2H/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	18
3xFLAG	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	6	9.723719223916388e-22
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	3	1.3942123612217547e-10
chr5:145960001-145961001	3xFLAG	N/A	1	1.227503977540735e-05
chr3:116350001-116351001	RANDOM_SEQ_500	N/A	1	1.227503977540735e-05
CLCN2-Promoter|chr3:184079439-184080439	RANDOM_SEQ_500	N/A	1	1.227503977540735e-05
chr3:116349001-116350001	RANDOM_SEQ_500	N/A	1	1.227503977540735e-05
POLR2H|chr3:184079502-184086383	RANDOM_SEQ_500	C-term	1	8.44615000282348e-05

