==> results/sacCer3/10M/R500/Sua7/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	826
Extended-Tap	345

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	175	0.0
SRP54-Cterm|chr16:711153-711403		N/A	145	0.0
SUA7|chr16:710101-711138		N-term	93	6.306546184710174e-210
SUA7|chr16:710101-711138		C-term	77	7.808288049277778e-168
SRP54|chr16:711403-713028		C-term	14	7.280783727168615e-19
SRP54|chr16:711403-713028		N-term	4	0.00031191985024631174

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	806
Extended-Tap	354

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	175	0.0
SRP54-Cterm|chr16:711153-711403		N/A	165	0.0
SUA7|chr16:710101-711138		C-term	84	1.969441824920683e-186
SUA7|chr16:710101-711138		N-term	78	9.596150336795808e-171
SRP54|chr16:711403-713028		N-term	6	9.475923729682959e-07
SRP54|chr16:711403-713028		C-term	4	0.000301063554663889

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	772
Extended-Tap	362

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	165	0.0
SRP54-Cterm|chr16:711153-711403		N/A	146	0.0
SUA7|chr16:710101-711138		C-term	82	5.488695018516752e-182
SUA7|chr16:710101-711138		N-term	81	2.3264370902502893e-179
SRP54|chr16:711403-713028		C-term	12	9.28964264937042e-16
SRP54|chr16:711403-713028		N-term	3	0.0037056485928605443

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	884
Extended-Tap	293

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	182	0.0
SRP54-Cterm|chr16:711153-711403		N/A	163	0.0
SUA7|chr16:710101-711138		N-term	109	5.669837262649137e-253
SUA7|chr16:710101-711138		C-term	95	4.5753621530405053e-215
SRP54|chr16:711403-713028		C-term	12	1.435382168344527e-15
SRP54|chr16:711403-713028		N-term	6	1.030031033260057e-06

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_103_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	795
Extended-Tap	296

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	152	0.0
SRP54-Cterm|chr16:711153-711403		N/A	140	0.0
SUA7|chr16:710101-711138		N-term	89	5.175719438693537e-202
SUA7|chr16:710101-711138		C-term	82	2.3228120401393885e-183
SRP54|chr16:711403-713028		C-term	8	1.0025255092790038e-09

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_104_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	809
Extended-Tap	328

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	181	0.0
SRP54-Cterm|chr16:711153-711403		N/A	157	0.0
SUA7|chr16:710101-711138		N-term	92	1.9632993980010025e-208
SUA7|chr16:710101-711138		C-term	83	1.5921919192141602e-184
SRP54|chr16:711403-713028		C-term	7	3.6475918860086786e-08
SRP54|chr16:711403-713028		N-term	2	0.03782002210993572

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_105_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	841
Extended-Tap	316

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	175	0.0
SRP54-Cterm|chr16:711153-711403		N/A	164	0.0
SUA7|chr16:710101-711138		N-term	86	8.448954961270348e-192
SUA7|chr16:710101-711138		C-term	73	6.633310703009577e-158
SRP54|chr16:711403-713028		C-term	8	1.578978609290913e-09

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_106_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	822
Extended-Tap	335

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	167	0.0
SRP54-Cterm|chr16:711153-711403		N/A	149	0.0
SUA7|chr16:710101-711138		C-term	95	9.011818097769832e-216
SUA7|chr16:710101-711138		N-term	89	9.535575158852469e-200
SRP54|chr16:711403-713028		C-term	7	4.101980397685076e-08
SRP54|chr16:711403-713028		N-term	3	0.0039179044959843255

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_107_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	829
Extended-Tap	282

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	174	0.0
SRP54-Cterm|chr16:711153-711403		N/A	159	0.0
SUA7|chr16:710101-711138		N-term	93	4.78468392971057e-212
SUA7|chr16:710101-711138		C-term	90	5.471261751067693e-204
SRP54|chr16:711403-713028		C-term	9	3.794990658971762e-11
SRP54|chr16:711403-713028		N-term	4	0.00025596841355294577

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_108_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	748
Extended-Tap	323

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	152	0.0
SRP54-Cterm|chr16:711153-711403		N/A	138	0.0
SUA7|chr16:710101-711138		N-term	81	2.2942922437509596e-181
SUA7|chr16:710101-711138		C-term	75	1.4409251545663034e-165
SRP54|chr16:711403-713028		C-term	11	2.038610125589679e-14
SRP54|chr16:711403-713028		N-term	5	1.2640679771426775e-05

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_109_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	833
Extended-Tap	322

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	166	0.0
SRP54-Cterm|chr16:711153-711403		N/A	158	0.0
SUA7|chr16:710101-711138		C-term	95	7.648565661138583e-216
SUA7|chr16:710101-711138		N-term	85	3.178855834979264e-189
SRP54|chr16:711403-713028		C-term	18	7.464402392221682e-26
SRP54|chr16:711403-713028		N-term	8	1.558012469959477e-09

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_10_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	842
Extended-Tap	321

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	176	0.0
SRP54-Cterm|chr16:711153-711403		N/A	155	0.0
SUA7|chr16:710101-711138		N-term	96	3.041296333947405e-218
SUA7|chr16:710101-711138		C-term	85	5.708016246925062e-189
SRP54|chr16:711403-713028		N-term	3	0.003974465822787101
SRP54|chr16:711403-713028		C-term	2	0.03939131135202543

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_110_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	826
Extended-Tap	317

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	155	0.0
SRP54-Cterm|chr16:711153-711403		N/A	144	0.0
SUA7|chr16:710101-711138		N-term	96	5.771996428757327e-219
SUA7|chr16:710101-711138		C-term	87	6.662738512991703e-195
SRP54|chr16:711403-713028		C-term	11	4.101523327956148e-14
SRP54|chr16:711403-713028		N-term	4	0.00028482197572581567

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_111_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	866
Extended-Tap	323

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	158	0.0
SRP54-Cterm|chr16:711153-711403		N/A	142	0.0
SUA7|chr16:710101-711138		N-term	103	3.5782370762032532e-236
SUA7|chr16:710101-711138		C-term	83	6.458297850957568e-183
SRP54|chr16:711403-713028		C-term	5	2.076825094256558e-05
SRP54|chr16:711403-713028		N-term	3	0.004225301758691799

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_112_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	782
Extended-Tap	280

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	137	0.0
SRP54-Cterm|chr16:711153-711403		N/A	126	0.0
SUA7|chr16:710101-711138		N-term	90	9.520486299509333e-206
SUA7|chr16:710101-711138		C-term	88	2.323193833414642e-200
SRP54|chr16:711403-713028		N-term	3	0.0030872644104521837
SRP54|chr16:711403-713028		C-term	3	0.0030872644104521837

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_113_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	783
Extended-Tap	315

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	182	0.0
SRP54-Cterm|chr16:711153-711403		N/A	172	0.0
SUA7|chr16:710101-711138		N-term	94	3.1980087775688904e-215
SUA7|chr16:710101-711138		C-term	69	3.114765498424861e-149
SRP54|chr16:711403-713028		C-term	6	6.912315610662585e-07
SRP54|chr16:711403-713028		N-term	5	1.423118184593072e-05

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_114_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	811
Extended-Tap	284

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	164	0.0
SRP54-Cterm|chr16:711153-711403		N/A	155	0.0
SUA7|chr16:710101-711138		C-term	100	1.2250040748494639e-231
SUA7|chr16:710101-711138		N-term	76	1.8590496408522417e-167
SRP54|chr16:711403-713028		C-term	6	6.8044210692455e-07
SRP54|chr16:711403-713028		N-term	4	0.00024235820986877421

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_115_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	753
Extended-Tap	326

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	156	0.0
SRP54-Cterm|chr16:711153-711403		N/A	150	0.0
SUA7|chr16:710101-711138		N-term	100	2.8187433395732767e-232
SUA7|chr16:710101-711138		C-term	81	4.1864498619278657e-181
SRP54|chr16:711403-713028		C-term	4	0.00022927588527198807
SRP54|chr16:711403-713028		N-term	3	0.00322705230485632

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_116_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	833
Extended-Tap	339

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	181	0.0
SRP54-Cterm|chr16:711153-711403		N/A	171	0.0
SUA7|chr16:710101-711138		N-term	85	1.0974623411532918e-188
SUA7|chr16:710101-711138		C-term	74	4.577980170878541e-160
SRP54|chr16:711403-713028		C-term	10	1.8901638737967445e-12
SRP54|chr16:711403-713028		N-term	6	1.0051987029450983e-06

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_117_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	826
Extended-Tap	336

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	191	0.0
SRP54-Cterm|chr16:711153-711403		N/A	175	0.0
SUA7|chr16:710101-711138		N-term	93	3.082031427688646e-210
SUA7|chr16:710101-711138		C-term	80	6.822696257067384e-176
SRP54|chr16:711403-713028		C-term	9	5.61469458513811e-11
SRP54|chr16:711403-713028		N-term	4	0.0003030169703229081

==> results/sacCer3/10M/R500/Sua7/ID/Simulation_118_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	784
Extended-Tap	325

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
SUA7-Cterm|chr16:711138-711388		N/A	179	0.0
SRP54-Cterm|chr16:711153-711403		N/A	159	0.0
