==> results/sacCer3/1M/R500/Gcn5/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	83
Extended-Tap	42

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
GCN5-Cterm|chr7:998188-998438		N/A	22	3.891323892888165e-72
PUP2-Cterm|chr7:998108-998358		N/A	17	3.424098186304125e-54
GCN5|chr7:996869-998188		N-term	6	5.403984110757703e-13
PUP2|chr7:998358-999140		C-term	5	8.84261597228526e-12
GCN5|chr7:996869-998188		C-term	4	2.2069256876491184e-08
PUP2|chr7:998358-999140		N-term	2	0.00012792350494453912

==> results/sacCer3/1M/R500/Gcn5/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	74
Extended-Tap	30

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
GCN5-Cterm|chr7:998188-998438		N/A	13	2.565153439603088e-41
PUP2-Cterm|chr7:998108-998358		N/A	12	7.796209926591392e-38
GCN5|chr7:996869-998188		N-term	9	4.090136629540512e-21
GCN5|chr7:996869-998188		C-term	6	1.7991877413102246e-13
PUP2|chr7:998358-999140		C-term	4	1.3209943703913257e-09
PUP2|chr7:998358-999140		N-term	2	8.87111570018608e-05

==> results/sacCer3/1M/R500/Gcn5/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	75
Extended-Tap	25

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
GCN5-Cterm|chr7:998188-998438		N/A	15	1.2411142530081962e-48
PUP2-Cterm|chr7:998108-998358		N/A	13	1.5408181463209693e-41
GCN5|chr7:996869-998188		N-term	7	4.3980277561099477e-16
GCN5|chr7:996869-998188		C-term	6	1.423208885152332e-13
PUP2|chr7:998358-999140		N-term	2	8.204656297947076e-05
PUP2|chr7:998358-999140		C-term	2	8.204656297947076e-05

==> results/sacCer3/1M/R500/Gcn5/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	100
Extended-Tap	26

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
PUP2-Cterm|chr7:998108-998358		N/A	23	1.0447052352420108e-75
GCN5-Cterm|chr7:998188-998438		N/A	18	1.128743520777928e-57
GCN5|chr7:996869-998188		N-term	15	2.653712389013481e-36
GCN5|chr7:996869-998188		C-term	10	6.259138866353174e-23
PUP2|chr7:998358-999140		C-term	2	0.00012996733588200294
PUP2|chr7:998358-999140		N-term	1	0.016079108724260417

==> results/sacCer3/1M/R500/Gcn5/ID/Simulation_103_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	90
Extended-Tap	37

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
PUP2-Cterm|chr7:998108-998358		N/A	24	2.726912919240374e-79
GCN5-Cterm|chr7:998188-998438		N/A	17	4.4843915052503714e-54
GCN5|chr7:996869-998188		C-term	15	2.9871515107199676e-36
GCN5|chr7:996869-998188		N-term	12	3.8965016503219663e-28
PUP2|chr7:998358-999140		N-term	2	0.0001320271873114639
PUP2|chr7:998358-999140		C-term	2	0.0001320271873114639

==> results/sacCer3/1M/R500/Gcn5/ID/Simulation_104_R1-ID.tab <==
