==> results/hg19/50M/R500/CTCF/ID/Simulation_1000_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	17
3xFLAG	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	3	1.1855001543107482e-10
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	2	3.983584657669269e-07
chr20:58017001-58018001	RANDOM_SEQ_500	N/A	1	1.1628988806827685e-05
AASS|chr7:121713598-121784344	RANDOM_SEQ_500	C-term	1	0.0008223708933324599
SYNRG|chr17:35874900-35969486	3xFLAG	C-term	1	0.0010993412121424275

==> results/hg19/50M/R500/CTCF/ID/Simulation_100_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	12
3xFLAG	1
LAP-tag	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	4	9.683545071649433e-15
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	4	9.683545071649433e-15
HHIPL1-Promoter|chr14:100069834-100070834	LAP-tag	N/A	1	9.044780758915346e-06
CCDC85C|chr14:99977603-100070727	LAP-tag	C-term	1	0.0008419353459357016

==> results/hg19/50M/R500/CTCF/ID/Simulation_101_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	8
3xFLAG	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	4	1.6542455882839603e-15
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	2	9.961925889445841e-08
SYNRG|chr17:35874900-35969486	3xFLAG	N-term	1	0.0005498217580540382

==> results/hg19/50M/R500/CTCF/ID/Simulation_102_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	16
3xFLAG	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	6	4.989389596937511e-22
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	3	9.987282486447207e-11
chr5:145960001-145961001	3xFLAG	N/A	1	1.098293742092275e-05
chr3:116349001-116350001	RANDOM_SEQ_500	N/A	1	1.098293742092275e-05

==> results/hg19/50M/R500/CTCF/ID/Simulation_103_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	18
3xFLAG	2

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	5	7.999847773475732e-18
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	4	4.03192981994593e-14
PLSCR4|chr3:145910122-145968966	3xFLAG	N-term	2	2.889070783935277e-07
chr3:116350001-116351001	RANDOM_SEQ_500	N/A	1	1.2921090326551608e-05
chr12:39893001-39894001	RANDOM_SEQ_500	N/A	1	1.2921090326551608e-05
PCDH15|chr10:55562531-56561051	RANDOM_SEQ_500	C-term	1	0.012819175814705024

==> results/hg19/50M/R500/CTCF/ID/Simulation_104_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	20
LAP-tag	2
3xFLAG	1

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	5	1.6088157072839208e-17
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	5	1.6088157072839208e-17
chr19:23031001-23032001	LAP-tag	N/A	1	1.4859239475601658e-05
HHIPL1-Promoter|chr14:100069834-100070834	LAP-tag	N/A	1	1.4859239475601658e-05
CCDC85C|chr14:99977603-100070727	LAP-tag	N-term	1	0.001382805140459416
SYNRG|chr17:35874900-35969486	3xFLAG	N-term	1	0.0014044992337610023

==> results/hg19/50M/R500/CTCF/ID/Simulation_105_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	18
3xFLAG	2

GeneID	EpitopeID	EpitopeLocation	EpitopeCount	pVal
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	C-term	5	7.999847773475732e-18
CTCF|chr16:67596310-67673088	RANDOM_SEQ_500	N-term	4	4.03192981994593e-14
chr20:58017001-58018001	RANDOM_SEQ_500	N/A	1	1.2921090326551608e-05
chr5:145960001-145961001	3xFLAG	N/A	1	1.2921090326551608e-05
chr3:116349001-116350001	RANDOM_SEQ_500	N/A	1	1.2921090326551608e-05
MAGI2|chr7:77646374-79082890	RANDOM_SEQ_500	N-term	1	0.018390269668581483

==> results/hg19/50M/R500/CTCF/ID/Simulation_106_R1-ID.tab <==
EpitopeID	EpitopeCount
RANDOM_SEQ_500	15

